[10/10/16 - 10:58:00] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:24] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:24] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:25] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:25] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:26] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:26] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:27] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:27] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:28] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:28] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:29] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:29] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:30] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:30] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:31] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:31] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:32] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:32] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:33] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:33] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:34] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:34] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:35] , [ ALARM ] Client 2 triggered MIN_MAX!
[10/10/16 - 10:58:35] , [ ALARM ] Client 2 MIN_MAX returned!
[10/10/16 - 10:58:57] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:58:57] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:58:58] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:58:58] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:58:59] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:58:59] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:00] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:00] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:01] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:01] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:02] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:02] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:03] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:03] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:04] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:04] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:05] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:05] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:06] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:06] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:07] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:07] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:08] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:08] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:09] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:09] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:10] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:10] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:11] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:11] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:12] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:12] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:13] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:13] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:14] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:14] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:15] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:15] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:16] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:16] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:17] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:17] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:17] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:17] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:18] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:18] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:18] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:18] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:19] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:19] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:19] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:19] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:20] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:20] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:20] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:20] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:21] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:21] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:21] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:21] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:22] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:22] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:22] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:22] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:23] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:23] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:23] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:23] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:24] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:24] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:24] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:24] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:25] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:25] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:25] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:25] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:26] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:26] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:26] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:26] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:27] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:27] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:27] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:27] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:28] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:28] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:28] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:28] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:29] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:29] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:29] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:29] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:30] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:30] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:30] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:30] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:31] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:31] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:31] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:31] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:32] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:32] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:32] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:32] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:33] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:33] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:33] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:33] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:34] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:34] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:34] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:34] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:35] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:35] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:35] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:35] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:36] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:36] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:36] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:36] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:37] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:37] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:37] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:37] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:38] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:38] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:38] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:38] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:39] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:39] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:39] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:39] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:40] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:40] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:40] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:40] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:41] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:41] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:41] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:41] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:42] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:42] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:42] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:42] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:43] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:43] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:43] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:43] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:44] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:44] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:44] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:44] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:45] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:45] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:45] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:45] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:46] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:46] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:46] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:46] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:47] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:47] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:47] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:47] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:48] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:48] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:48] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:48] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:49] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:49] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:49] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:49] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:50] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:50] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:50] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:50] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:51] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:51] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:51] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:51] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:52] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:52] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:52] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:52] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:53] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:53] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:53] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:53] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:54] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:54] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:54] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:54] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:55] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:55] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:55] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:55] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:56] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:56] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:56] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:56] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:57] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:57] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:57] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:57] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:58] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:58] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:58] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:58] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:59] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:59] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 10:59:59] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 10:59:59] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:00] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:00] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:00] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:00] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:01] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:01] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:01] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:01] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:02] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:02] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:02] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:02] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:03] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:03] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:03] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:03] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:04] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:04] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:04] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:04] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:05] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:05] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:05] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:05] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:06] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:06] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:06] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:06] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:07] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:07] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:07] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:07] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:08] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:08] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:08] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:08] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:09] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:09] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:09] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:09] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:10] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:10] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:10] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:10] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:11] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:11] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:11] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:11] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:12] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:12] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:12] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:12] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:13] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:13] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:13] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:13] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:14] , [ ALARM ] Client 1 triggered MIN_MAX!
[10/10/16 - 11:00:14] , [ ALARM ] Client 1 triggered REF_DEV!
[10/10/16 - 11:00:14] , [ ALARM ] Client 1 triggered MIN_MAX!
